        2.520000e-01        9.430323e-03        9.191127e-03        1.734550e-01        1.271003e-01        1.236941e-01        1.089723e+00       -9.871620e-02        1.011059e-01       -5.432961e-03       -5.323617e-01        5.510078e-01       -9.787861e-03
        2.560000e-01        9.947867e-03        9.694777e-03        1.778245e-01        1.316834e-01        1.281421e-01        1.094994e+00       -1.008701e-01        1.032928e-01       -5.693795e-03       -5.312766e-01        5.499013e-01       -1.036727e-02
        2.600000e-01        1.048388e-02        1.021635e-02        1.822145e-01        1.363369e-01        1.326579e-01        1.099990e+00       -1.030206e-01        1.054741e-01       -5.961275e-03       -5.300029e-01        5.485906e-01       -1.096189e-02
        2.640000e-01        1.103865e-02        1.075613e-02        1.866240e-01        1.410598e-01        1.372405e-01        1.104717e+00       -1.051669e-01        1.076490e-01       -6.235347e-03       -5.285433e-01        5.470783e-01       -1.157139e-02
        2.680000e-01        1.161245e-02        1.131437e-02        1.910519e-01        1.458512e-01        1.418891e-01        1.109176e+00       -1.073083e-01        1.098166e-01       -6.515953e-03       -5.269002e-01        5.453668e-01       -1.219538e-02
        2.720000e-01        1.220555e-02        1.189133e-02        1.954971e-01        1.507101e-01        1.466027e-01        1.113372e+00       -1.094441e-01        1.119761e-01       -6.803026e-03       -5.250762e-01        5.434583e-01       -1.283350e-02
        2.760000e-01        1.281822e-02        1.248727e-02        1.999585e-01        1.556353e-01        1.513801e-01        1.117310e+00       -1.115736e-01        1.141267e-01       -7.096494e-03       -5.230737e-01        5.413552e-01       -1.348533e-02
        2.800000e-01        1.345072e-02        1.310245e-02        2.044352e-01        1.606260e-01        1.562205e-01        1.120992e+00       -1.136961e-01        1.162677e-01       -7.396275e-03       -5.208950e-01        5.390597e-01       -1.415043e-02
        2.840000e-01        1.410332e-02        1.373712e-02        2.089261e-01        1.656811e-01        1.611229e-01        1.124422e+00       -1.158108e-01        1.183983e-01       -7.702282e-03       -5.185424e-01        5.365739e-01       -1.482835e-02
        2.880000e-01        1.477626e-02        1.439152e-02        2.134303e-01        1.707995e-01        1.660862e-01        1.127605e+00       -1.179172e-01        1.205176e-01       -8.014420e-03       -5.160182e-01        5.339002e-01       -1.551862e-02
        2.920000e-01        1.546980e-02        1.506589e-02        2.179467e-01        1.759802e-01        1.711095e-01        1.130543e+00       -1.200145e-01        1.226250e-01       -8.332588e-03       -5.133246e-01        5.310406e-01       -1.622073e-02
        2.960000e-01        1.618418e-02        1.576047e-02        2.224743e-01        1.812221e-01        1.761917e-01        1.133241e+00       -1.221021e-01        1.247196e-01       -8.656676e-03       -5.104637e-01        5.279973e-01       -1.693418e-02
        3.000000e-01        1.691965e-02        1.647550e-02        2.270123e-01        1.865243e-01        1.813319e-01        1.135702e+00       -1.241794e-01        1.268007e-01       -8.986569e-03       -5.074375e-01        5.247723e-01       -1.765842e-02
        3.040000e-01        1.767645e-02        1.721120e-02        2.315596e-01        1.918856e-01        1.865290e-01        1.137930e+00       -1.262456e-01        1.288677e-01       -9.322145e-03       -5.042483e-01        5.213677e-01       -1.839290e-02
        3.080000e-01        1.845482e-02        1.796781e-02        2.361154e-01        1.973050e-01        1.917820e-01        1.139928e+00       -1.283001e-01        1.309197e-01       -9.663274e-03       -5.008979e-01        5.177856e-01       -1.913704e-02
        3.120000e-01        1.925497e-02        1.874553e-02        2.406787e-01        2.027815e-01        1.970900e-01        1.141700e+00       -1.303423e-01        1.329561e-01       -1.000982e-02       -4.973884e-01        5.140280e-01       -1.989026e-02
        3.160000e-01        2.007714e-02        1.954460e-02        2.452487e-01        2.083139e-01        2.024518e-01        1.143249e+00       -1.323716e-01        1.349761e-01       -1.036164e-02       -4.937217e-01        5.100970e-01       -2.065194e-02
        3.200000e-01        2.092155e-02        2.036522e-02        2.498244e-01        2.139013e-01        2.078666e-01        1.144579e+00       -1.343873e-01        1.369791e-01       -1.071859e-02       -4.898997e-01        5.059946e-01       -2.142146e-02
        3.240000e-01        2.178842e-02        2.120760e-02        2.544051e-01        2.195425e-01        2.133332e-01        1.145694e+00       -1.363887e-01        1.389644e-01       -1.108051e-02       -4.859244e-01        5.017229e-01       -2.219819e-02
        3.280000e-01        2.267796e-02        2.207195e-02        2.589897e-01        2.252366e-01        2.188507e-01        1.146598e+00       -1.383754e-01        1.409313e-01       -1.144724e-02       -4.817976e-01        4.972838e-01       -2.298146e-02
        3.320000e-01        2.359039e-02        2.295847e-02        2.635776e-01        2.309824e-01        2.244181e-01        1.147292e+00       -1.403466e-01        1.428791e-01       -1.181860e-02       -4.775211e-01        4.926794e-01       -2.377061e-02
        3.360000e-01        2.452589e-02        2.386736e-02        2.681678e-01        2.367789e-01        2.300344e-01        1.147782e+00       -1.423018e-01        1.448071e-01       -1.219444e-02       -4.730969e-01        4.879118e-01       -2.456496e-02
        3.400000e-01        2.548468e-02        2.479881e-02        2.727595e-01        2.426251e-01        2.356986e-01        1.148071e+00       -1.442403e-01        1.467148e-01       -1.257456e-02       -4.685266e-01        4.829831e-01       -2.536380e-02
        3.440000e-01        2.646696e-02        2.575301e-02        2.773521e-01        2.485199e-01        2.414096e-01        1.148161e+00       -1.461615e-01        1.486015e-01       -1.295879e-02       -4.638122e-01        4.778952e-01       -2.616644e-02
        3.480000e-01        2.747291e-02        2.673015e-02        2.819446e-01        2.544623e-01        2.471666e-01        1.148057e+00       -1.480649e-01        1.504665e-01       -1.334692e-02       -4.589554e-01        4.726503e-01       -2.697215e-02
        3.520000e-01        2.850272e-02        2.773041e-02        2.865363e-01        2.604512e-01        2.529685e-01        1.147763e+00       -1.499499e-01        1.523093e-01       -1.373877e-02       -4.539579e-01        4.672506e-01       -2.778020e-02
        3.560000e-01        2.955658e-02        2.875396e-02        2.911264e-01        2.664855e-01        2.588142e-01        1.147280e+00       -1.518159e-01        1.541292e-01       -1.413413e-02       -4.488217e-01        4.616980e-01       -2.858986e-02
        3.600000e-01        3.063466e-02        2.980098e-02        2.957143e-01        2.725642e-01        2.647030e-01        1.146613e+00       -1.536622e-01        1.559256e-01       -1.453279e-02       -4.435484e-01        4.559948e-01       -2.940038e-02
        3.640000e-01        3.173715e-02        3.087164e-02        3.002991e-01        2.786864e-01        2.706337e-01        1.145766e+00       -1.554884e-01        1.576980e-01       -1.493455e-02       -4.381398e-01        4.501430e-01       -3.021101e-02
        3.680000e-01        3.286421e-02        3.196610e-02        3.048802e-01        2.848509e-01        2.766054e-01        1.144741e+00       -1.572938e-01        1.594457e-01       -1.533918e-02       -4.325977e-01        4.441450e-01       -3.102098e-02
        3.720000e-01        3.401601e-02        3.308453e-02        3.094568e-01        2.910567e-01        2.826171e-01        1.143542e+00       -1.590779e-01        1.611682e-01       -1.574647e-02       -4.269239e-01        4.380029e-01       -3.182951e-02
        3.760000e-01        3.519272e-02        3.422709e-02        3.140283e-01        2.973029e-01        2.886678e-01        1.142172e+00       -1.608401e-01        1.628650e-01       -1.615618e-02       -4.211202e-01        4.317190e-01       -3.263585e-02
        3.800000e-01        3.639449e-02        3.539393e-02        3.185939e-01        3.035883e-01        2.947567e-01        1.140635e+00       -1.625799e-01        1.645354e-01       -1.656809e-02       -4.151882e-01        4.252955e-01       -3.343920e-02
        3.840000e-01        3.762147e-02        3.658519e-02        3.231531e-01        3.099119e-01        3.008828e-01        1.138934e+00       -1.642967e-01        1.661790e-01       -1.698196e-02       -4.091299e-01        4.187347e-01       -3.423879e-02
        3.880000e-01        3.887383e-02        3.780104e-02        3.277052e-01        3.162728e-01        3.070450e-01        1.137072e+00       -1.659900e-01        1.677952e-01       -1.739756e-02       -4.029471e-01        4.120390e-01       -3.503382e-02
        3.920000e-01        4.015170e-02        3.904160e-02        3.322495e-01        3.226700e-01        3.132425e-01        1.135053e+00       -1.676592e-01        1.693835e-01       -1.781464e-02       -3.966415e-01        4.052108e-01       -3.582352e-02
        3.960000e-01        4.145524e-02        4.030702e-02        3.367854e-01        3.291023e-01        3.194743e-01        1.132880e+00       -1.693038e-01        1.709434e-01       -1.823296e-02       -3.902149e-01        3.982523e-01       -3.660708e-02
        4.000000e-01        4.278457e-02        4.159744e-02        3.413123e-01        3.355689e-01        3.257396e-01        1.130556e+00       -1.709232e-01        1.724745e-01       -1.865227e-02       -3.836693e-01        3.911661e-01       -3.738372e-02
        4.040000e-01        4.413983e-02        4.291298e-02        3.458297e-01        3.420687e-01        3.320372e-01        1.128085e+00       -1.725170e-01        1.739761e-01       -1.907232e-02       -3.770064e-01        3.839547e-01       -3.815265e-02
        4.080000e-01        4.552116e-02        4.425378e-02        3.503368e-01        3.486008e-01        3.383664e-01        1.125470e+00       -1.740846e-01        1.754479e-01       -1.949285e-02       -3.702282e-01        3.766204e-01       -3.891308e-02
        4.120000e-01        4.692868e-02        4.561996e-02        3.548332e-01        3.551640e-01        3.447263e-01        1.122714e+00       -1.756255e-01        1.768895e-01       -1.991361e-02       -3.633366e-01        3.691659e-01       -3.966422e-02
        4.160000e-01        4.836251e-02        4.701163e-02        3.593184e-01        3.617576e-01        3.511158e-01        1.119820e+00       -1.771392e-01        1.783003e-01       -2.033435e-02       -3.563334e-01        3.615937e-01       -4.040529e-02
        4.200000e-01        4.982278e-02        4.842892e-02        3.637916e-01        3.683804e-01        3.575341e-01        1.116791e+00       -1.786252e-01        1.796799e-01       -2.075479e-02       -3.492205e-01        3.539064e-01       -4.113550e-02
        4.240000e-01        5.130959e-02        4.987194e-02        3.682525e-01        3.750316e-01        3.639803e-01        1.113632e+00       -1.800830e-01        1.810278e-01       -2.117469e-02       -3.420000e-01        3.461066e-01       -4.185409e-02
        4.280000e-01        5.282307e-02        5.134080e-02        3.727005e-01        3.817100e-01        3.704535e-01        1.110344e+00       -1.815121e-01        1.823438e-01       -2.159377e-02       -3.346739e-01        3.381970e-01       -4.256028e-02
        4.320000e-01        5.436331e-02        5.283560e-02        3.771351e-01        3.884148e-01        3.769528e-01        1.106932e+00       -1.829121e-01        1.836274e-01       -2.201177e-02       -3.272440e-01        3.301804e-01       -4.325331e-02
        4.360000e-01        5.593042e-02        5.435645e-02        3.815558e-01        3.951451e-01        3.834773e-01        1.103398e+00       -1.842824e-01        1.848781e-01       -2.242843e-02       -3.197125e-01        3.220594e-01       -4.393242e-02
        4.400000e-01        5.752450e-02        5.590345e-02        3.859621e-01        4.018997e-01        3.900261e-01        1.099746e+00       -1.856225e-01        1.860957e-01       -2.284348e-02       -3.120814e-01        3.138367e-01       -4.459686e-02
        4.440000e-01        5.914565e-02        5.747669e-02        3.903536e-01        4.086779e-01        3.965984e-01        1.095978e+00       -1.869321e-01        1.872797e-01       -2.325666e-02       -3.043528e-01        3.055153e-01       -4.524590e-02
        4.480000e-01        6.079396e-02        5.907627e-02        3.947298e-01        4.154786e-01        4.031931e-01        1.092098e+00       -1.882107e-01        1.884299e-01       -2.366769e-02       -2.965287e-01        2.970979e-01       -4.587881e-02
        4.520000e-01        6.246951e-02        6.070227e-02        3.990903e-01        4.223009e-01        4.098096e-01        1.088110e+00       -1.894577e-01        1.895458e-01       -2.407633e-02       -2.886114e-01        2.885874e-01       -4.649485e-02
        4.560000e-01        6.417239e-02        6.235478e-02        4.034345e-01        4.291438e-01        4.164469e-01        1.084015e+00       -1.906729e-01        1.906271e-01       -2.448229e-02       -2.806030e-01        2.799866e-01       -4.709334e-02
        4.600000e-01        6.590268e-02        6.403387e-02        4.077622e-01        4.360064e-01        4.231041e-01        1.079818e+00       -1.918557e-01        1.916736e-01       -2.488532e-02       -2.725056e-01        2.712985e-01       -4.767357e-02
        4.640000e-01        6.766047e-02        6.573963e-02        4.120729e-01        4.428878e-01        4.297803e-01        1.075521e+00       -1.930058e-01        1.926848e-01       -2.528515e-02       -2.643215e-01        2.625260e-01       -4.823486e-02
        4.680000e-01        6.944581e-02        6.747214e-02        4.163663e-01        4.497870e-01        4.364748e-01        1.071127e+00       -1.941226e-01        1.936607e-01       -2.568152e-02       -2.560529e-01        2.536721e-01       -4.877654e-02
        4.720000e-01        7.125879e-02        6.923145e-02        4.206418e-01        4.567031e-01        4.431866e-01        1.066640e+00       -1.952059e-01        1.946007e-01       -2.607418e-02       -2.477021e-01        2.447397e-01       -4.929795e-02
        4.760000e-01        7.309946e-02        7.101765e-02        4.248993e-01        4.636351e-01        4.499148e-01        1.062062e+00       -1.962552e-01        1.955048e-01       -2.646285e-02       -2.392714e-01        2.357319e-01       -4.979847e-02
        4.800000e-01        7.496789e-02        7.283079e-02        4.291382e-01        4.705822e-01        4.566587e-01        1.057396e+00       -1.972702e-01        1.963726e-01       -2.684730e-02       -2.307631e-01        2.266516e-01       -5.027745e-02
        4.840000e-01        7.686413e-02        7.467094e-02        4.333583e-01        4.775434e-01        4.634174e-01        1.052647e+00       -1.982504e-01        1.972039e-01       -2.722726e-02       -2.221797e-01        2.175021e-01       -5.073431e-02
        4.880000e-01        7.878825e-02        7.653815e-02        4.375593e-01        4.845177e-01        4.701900e-01        1.047815e+00       -1.991955e-01        1.979985e-01       -2.760248e-02       -2.135234e-01        2.082862e-01       -5.116844e-02
        4.920000e-01        8.074029e-02        7.843248e-02        4.417407e-01        4.915043e-01        4.769756e-01        1.042905e+00       -2.001051e-01        1.987562e-01       -2.797272e-02       -2.047967e-01        1.990070e-01       -5.157928e-02
        4.960000e-01        8.272030e-02        8.035397e-02        4.459024e-01        4.985023e-01        4.837735e-01        1.037920e+00       -2.009789e-01        1.994767e-01       -2.833773e-02       -1.960020e-01        1.896678e-01       -5.196627e-02
        5.000000e-01        8.472832e-02        8.230268e-02        4.500440e-01        5.055106e-01        4.905827e-01        1.032862e+00       -2.018166e-01        2.001600e-01       -2.869728e-02       -1.871418e-01        1.802715e-01       -5.232888e-02
        5.040000e-01        8.676440e-02        8.427865e-02        4.541652e-01        5.125285e-01        4.974024e-01        1.027734e+00       -2.026178e-01        2.008057e-01       -2.905112e-02       -1.782186e-01        1.708213e-01       -5.266660e-02
        5.080000e-01        8.882856e-02        8.628191e-02        4.582658e-01        5.195549e-01        5.042318e-01        1.022539e+00       -2.033822e-01        2.014137e-01       -2.939902e-02       -1.692349e-01        1.613204e-01       -5.297894e-02
